time,stateRun,private,price,windSpeed,sunshineHour,temperature,special
2021-11-22-11,105,14,595,7.6,1,22.8,0
2021-11-22-12,108.9,14,600,5.4,1,23.9,0
2021-11-22-13,105,14,595,6.7,1,22.6,0
2021-11-22-14,208.6,14,595,7.2,1,20.9,0
2021-11-22-15,81.9,14,595,6,1,19.8,0
2021-11-22-16,80,14,595,5.8,0.4,19,0
2021-11-22-17,80,14,595,5.2,0,18.3,0
2021-11-22-18,80,14,595,5.4,0,17.8,0
2021-11-22-19,80,14,595,4.9,0,17.8,0
2021-11-22-20,80,14,595,3,0,17.7,0
2021-11-22-21,80,14,595,5,0,17.2,0
2021-11-22-22,105,14,595,5,0,16.8,0
2021-11-22-23,105,14,595,4.6,0,16.8,0
2021-11-23-00,336.7,14,600,4.1,0,16.9,0
2021-11-23-01,105,14,550,3.4,0,16.5,0
2021-11-23-02,193,14,550,3.4,0,16.5,0
2021-11-23-03,193,14,600,4,0,16.5,0
2021-11-23-04,193,14,600,4,0,16.3,0
2021-11-23-05,105,14,590,2.6,0,16.4,0
2021-11-23-06,105,14,600,3.5,0,16.2,0
2021-11-23-07,105,14,595,4.9,0,16.3,0
2021-11-23-08,80,14,595,3.3,0.3,17.2,0
2021-11-23-09,92.6,14,595,4.2,1,17,0
2021-11-23-10,119.3,14,595,3.7,1,18,0
2021-11-23-11,80,14,595,4.7,1,18,0
2021-11-23-12,80,14,595,3.6,1,20,0
2021-11-23-13,80,14,595,4,1,19.4,0
2021-11-23-14,80,14,595,4.5,1,18.4,0
2021-11-23-15,80,14,600,3.9,0.8,18.1,0
2021-11-23-16,80,14,600,3.4,0.3,17.4,0
2021-11-23-17,80,14,595,2.5,0,16.5,0
2021-11-23-18,80,14,595,3.8,0,15.6,0
2021-11-23-19,80,14,600,2.9,0,15.5,0
2021-11-23-20,80,14,600,1.4,0,14.8,0
2021-11-23-21,92.6,14,595,2.2,0,15.3,0
2021-11-23-22,80,14,595,1.4,0,15.8,0
2021-11-23-23,80,14,595,1.8,0,16.2,0
2021-11-24-00,105,14,550,2.2,0,16.4,0
2021-11-24-01,193,14,550,2.3,0,16.3,0
2021-11-24-02,193.1,14,600,1.8,0,16.1,0
2021-11-24-03,193,14,600,2,0,16.3,0
2021-11-24-04,281,14,600,0.7,0,15.9,0
2021-11-24-05,281,14,600,1.9,0,16.3,0
2021-11-24-06,281,14,600,1.6,0,16.6,0
2021-11-24-07,193,14,595,2.2,0.8,17.7,0
2021-11-24-08,81,14,595,1.8,1,19.8,0
2021-11-24-09,111.5,14,595,1.2,1,21.3,0
2021-11-24-10,81,14,595,2.4,1,22.8,0
2021-11-24-11,81,14,595,4,1,23.6,0
2021-11-24-12,100.4,14,595,3.3,1,24.2,0
2021-11-24-13,80,14,595,3,1,24.4,0
2021-11-24-14,80,14,595,3.9,1,23.7,0
2021-11-24-15,92.6,14,600,4.6,1,22.2,0
2021-11-24-16,80,14,600,3.6,0.4,20.5,0
2021-11-24-17,80,14,600,3,0,19.3,0
2021-11-24-18,80,14,600,2.3,0,18.6,0
2021-11-24-19,80,14,595,1.9,0,17.7,0
2021-11-24-20,80,14,595,0.9,0,17.4,0
2021-11-24-21,80,14,595,0,0,16.6,0
2021-11-24-22,80,14,595,1.9,0,16.5,0
2021-11-24-23,80,14,595,1.4,0,16.9,0
2021-11-25-00,105,14,550,0.7,0,16.1,0
2021-11-25-01,281,14,600,0.3,0,16.5,0
2021-11-25-02,281,14,600,0.7,0,16.6,0
2021-11-25-03,281,14,600,1.7,0,16.7,0
2021-11-25-04,281,14,600,0.8,0,17.2,0
2021-11-25-05,281,14,600,1.8,0,16.8,0
2021-11-25-06,281,14,600,1.7,0,17.4,0
2021-11-25-07,281,14,600,2,0,18.9,0
2021-11-25-08,80.1,14,600,2.1,0.1,20.5,0
2021-11-25-09,131.9,14,600,3.1,1,21.3,0
2021-11-25-10,80.1,14,600,4.1,1,21.9,0
2021-11-25-11,80.1,14,600,3,1,22.3,0
2021-11-25-12,80.1,14,600,1.2,1,22.6,0
2021-11-25-13,80,14,595,1.4,0.6,23.3,0
2021-11-25-14,80,14,595,4,0.1,22.2,0
2021-11-25-15,80,14,595,3.4,0,21.8,0
2021-11-25-16,80,14,595,3.2,0,21.5,0
2021-11-25-17,80,14,595,1.5,0,20.6,0
2021-11-25-18,80,14,600,2.6,0,20.1,0
2021-11-25-19,80,14,600,2.9,0,19.9,0
2021-11-25-20,80,14,600,1.2,0,19.7,0
2021-11-25-21,80,14,600,1.5,0,19.3,0
2021-11-25-22,80,14,595,1.5,0,19.2,0
2021-11-25-23,105,14,595,2.5,0,19.5,0
2021-11-26-00,105,14,550,2.6,0,19.5,0
2021-11-26-01,193,14,550,0.8,0,19.4,0
2021-11-26-02,193,14,550,1.2,0,19.1,0
2021-11-26-03,193.1,14,600,2.4,0,19.1,0
2021-11-26-04,105,14,550,3.2,0,19.2,0
2021-11-26-05,105,14,590,1.9,0,19.2,0
2021-11-26-06,105,14,590,2.2,0,19.4,0
2021-11-26-07,193.1,14,600,2.2,0,20.1,0
2021-11-26-08,80,14,595,3.6,0.8,20.8,0
2021-11-26-09,80,14,595,3.7,1,22.3,0
2021-11-26-10,80,14,595,2.5,1,22.9,0
2021-11-26-11,80,14,595,4.8,1,22.1,0
2021-11-26-12,80,14,595,5.3,1,21.4,0
2021-11-26-13,80,14,595,3.1,1,20.3,0
2021-11-26-14,92.6,14,595,3.8,1,20.1,0
2021-11-26-15,80,14,595,2.9,0.8,20.2,0
2021-11-26-16,80,14,595,3.5,0,19.9,0
2021-11-26-17,80,14,595,4.3,0,19.4,0
2021-11-26-18,80,14,595,3.9,0,18.7,0
2021-11-26-19,80,14,595,2.7,0,18.8,0
2021-11-26-20,80,14,595,3.6,0,18.5,0
2021-11-26-21,80,14,595,2.1,0,18.5,0
2021-11-26-22,92.6,14,595,2.3,0,18.3,0
2021-11-26-23,80,14,595,3.5,0,18.2,0
2021-11-27-00,105.6,14,550,3.7,0,18.2,0
2021-11-27-01,139,14,550,1.9,0,18.2,0
2021-11-27-02,281.1,14,600,1.6,0,18.1,0
2021-11-27-03,281.1,14,600,2.6,0,18.3,0
2021-11-27-04,281.1,14,600,2.4,0,18.3,0
2021-11-27-05,281.1,14,600,0.8,0,17.7,0
2021-11-27-06,281.1,14,600,2,0,18.3,0
2021-11-27-07,281.1,14,600,2.7,0.5,18.8,0
2021-11-27-08,139,14,595,2.8,1,20.4,0
2021-11-27-09,139,14,595,2.8,1,22.3,0
2021-11-27-10,289.2,14,600,3.2,1,24.1,0
2021-11-27-11,139,14,595,2.7,1,23.8,0
2021-11-27-12,281.1,14,600,2.3,1,24.4,0
2021-11-27-13,139,14,595,2.1,1,25.2,0
2021-11-27-14,91,14,595,1,1,24.9,0
2021-11-27-15,102.6,14,595,2.8,0.8,23.7,0
2021-11-27-16,80,14,595,2.9,0,22.8,0
2021-11-27-17,80,14,595,2.2,0,21.6,0
2021-11-27-18,80,14,600,1,0,20.6,0
2021-11-27-19,80,14,600,2.2,0,20,0
2021-11-27-20,80,14,595,1.2,0,19.1,0
2021-11-27-21,80,14,595,0.4,0,18.8,0
2021-11-27-22,80,14,595,0,0,18.9,0
2021-11-27-23,102.6,14,595,1.1,0,19.3,0
2021-11-28-00,115.9,14,550,1.8,0,20,0
2021-11-28-01,229.3,14,550,0.5,0,19.2,0
2021-11-28-02,139,14,550,0.4,0,19.1,0
2021-11-28-03,281.1,14,600,0.8,0,19.3,0
2021-11-28-04,281.1,14,600,1.2,0,19.3,0
2021-11-28-05,281.1,14,600,1.6,0,19.3,0
2021-11-28-06,281.1,14,600,0.9,0,19.8,0
2021-11-28-07,281.1,14,600,0,0,20.8,0
2021-11-28-08,139,14,595,0,0.7,22.8,0
2021-11-28-09,139,14,595,0.4,1,24.3,0
2021-11-28-10,281.1,14,600,0.6,1,24.6,0
2021-11-28-11,521.1,14,600,0.9,1,25.1,0
2021-11-28-12,281.1,14,600,1.4,1,25,0
2021-11-28-13,281.1,14,600,2,1,24.8,0
2021-11-28-14,139,14,595,1.5,1,24.9,0
2021-11-28-15,229.3,14,595,2,0.1,24.2,0
2021-11-28-16,242.6,14,600,1.8,0,22.9,0
2021-11-28-17,80,14,595,1.1,0,22,0
2021-11-28-18,80,14,595,0.6,0,21.8,0
2021-11-28-19,80,14,595,1.2,0,22,0
2021-11-28-20,80,14,595,1.6,0,21.4,0
2021-11-28-21,80,14,595,1,0,21.5,0
2021-11-28-22,80,14,595,0,0,21.3,0
2021-11-28-23,115.9,14,595,0.5,0,21.1,0
2021-11-30-00,105,14,595,0.6,0,21.7,0
2021-11-30-01,105,14,595,0.6,0,21.8,0
2021-11-30-02,193.1,14,600,0,0,21.7,0
2021-11-30-03,193,14,600,0.3,0,21.1,0
2021-11-30-04,193.1,14,600,0.4,0,21.3,0
2021-11-30-05,193.1,14,600,2.9,0,21.5,0
2021-11-30-06,105,14,595,3.4,0,21.6,0
2021-11-30-07,345.1,14,600,3.1,0.3,22.6,0
2021-11-30-08,246.2,14,600,5.3,0.8,23.2,0
2021-11-30-09,97.6,9,580,5.2,1,23.3,0
2021-11-30-10,80,9,580,7.1,1,24.7,0
2021-11-30-11,80,9,580,5.8,1,25.4,0
2021-11-30-12,80,9,580,6.9,1,25.1,0
2021-11-30-13,80.1,9,580,6.7,1,25.3,0
2021-11-30-14,80,9,580,6.1,1,24.9,0
2021-11-30-15,80,9,455,5.1,1,24.2,0
2021-11-30-16,80,9,455,4,0.4,22.5,0
2021-11-30-17,80,9,580,4.9,0,21.3,0
2021-11-30-18,80,14,595,6.1,0,20.5,0
2021-11-30-19,80,14,595,4.6,0,20.1,0
2021-11-30-20,80,14,595,5.2,0,19.5,0
2021-11-30-21,80,14,595,7.1,0,19,0
2021-11-30-22,80,14,595,6.6,0,18.3,0
2021-11-30-23,322.1,14,600,6.7,0,17.8,0
2021-12-01-00,105,14,595,7,0,17.3,0
2021-12-01-01,281.1,14,600,6.2,0,16.5,0
2021-12-01-02,281.1,14,600,7.2,0,16.1,0
2021-12-01-03,281,14,600,6.7,0,15.6,0
2021-12-01-04,281,14,600,6.1,0,15.1,0
2021-12-01-05,281,14,600,6,0,14.8,0
2021-12-01-06,105.1,14,600,6,0,14.8,0
2021-12-01-07,80,14,595,5.7,0,15.7,0
2021-12-01-08,80,14,595,5.9,0.1,17.1,0
2021-12-01-09,92.7,14,595,5,1,18.8,0
2021-12-01-10,80,14,595,5.9,1,19.9,0
2021-12-01-11,80,14,595,5.5,1,20.8,0
2021-12-01-12,117.2,14,600,5.5,1,21.4,0
2021-12-01-13,151.6,14,600,6.4,1,21.2,0
2021-12-01-14,206.1,14,595,5.1,1,20.6,0
2021-12-01-15,92.6,14,595,5.4,0.4,18.8,0
2021-12-01-16,80,14,595,5.2,0,17.4,0
2021-12-01-17,80,14,595,4.5,0,16.6,0
2021-12-01-18,80,14,595,4.3,0,16.1,0
2021-12-01-19,80,14,595,3.4,0,15.5,0
2021-12-01-20,80,14,595,2.5,0,15.6,0
2021-12-01-21,92.6,14,595,2.9,0,15.3,0
2021-12-01-22,80,14,595,2.3,0,15,0
2021-12-01-23,105,14,595,2.6,0,15.5,0
2021-12-02-00,295.4,14,600,2.7,0,15.8,0
2021-12-02-01,105.1,14,600,2,0,15.6,0
2021-12-02-02,187.4,14,600,3.5,0,15.9,0
2021-12-02-03,156.7,14,600,2.5,0,15.1,0
2021-12-02-04,105,14,595,2,0,14.7,0
2021-12-02-05,105,14,600,1.7,0,14.2,0
2021-12-02-06,80,14,595,1.8,0,13.7,0
2021-12-02-07,80,14,595,2.9,0.7,16.1,0
2021-12-02-08,80,14,595,2.7,1,17.7,0
2021-12-02-09,80,14,595,3.2,1,19.7,0
2021-12-02-10,80,14,595,5.8,1,20.6,0
2021-12-02-11,157,14,600,6.6,1,21.4,0
2021-12-02-12,146.5,14,600,5.9,1,21.5,0
2021-12-02-13,181.1,14,600,7,1,20.7,0
2021-12-02-14,107.3,14,595,6.1,1,20.9,0
2021-12-02-15,81,14,595,5.6,1,19.1,0
2021-12-02-16,80,14,595,3.7,0.3,18,0
2021-12-02-17,80,14,595,2.6,0,16.4,0
2021-12-02-18,80,14,595,2.3,0,15.9,0
2021-12-02-19,80,14,595,2.6,0,15.4,0
2021-12-02-20,80,14,595,2,0,14.8,0
2021-12-02-21,80,14,595,2.4,0,14.1,0
2021-12-02-22,80,14,595,1.4,0,14.8,0
2021-12-02-23,105,14,595,1.8,0,14.5,0
2021-12-03-00,105,14,595,2.4,0,14.7,0
2021-12-03-01,105,14,595,2.6,0,14.3,0
2021-12-03-02,105,14,600,0.9,0,13.4,0
2021-12-03-03,245,14,600,2.3,0,14.6,0
2021-12-03-04,105.1,14,600,3,0,14.6,0
2021-12-03-05,105,14,595,2.9,0,14.3,0
2021-12-03-06,105,14,595,2,0,14.4,0
2021-12-03-07,105,14,595,2.7,0.8,16.5,0
2021-12-03-08,109,14,595,3.8,1,18.4,0
2021-12-03-09,80,14,595,4.4,1,20.3,0
2021-12-03-10,80,14,595,5.9,1,21,0
2021-12-03-11,81.1,14,600,6.4,1,22,0
2021-12-03-12,105.1,14,600,5.7,1,22.7,0
2021-12-03-13,108.1,14,600,7.4,1,21.8,0
2021-12-03-14,105,14,600,6.1,1,21.2,0
2021-12-03-15,80,14,595,5.1,1,20.5,0
2021-12-03-16,80,14,595,3.9,0.4,18.7,0
2021-12-03-17,80,14,595,3.6,0,16.7,0
2021-12-03-18,80,14,595,3.2,0,16.1,0
2021-12-03-19,80,14,595,2.3,0,14.1,0
2021-12-03-20,80,14,595,2.5,0,13.4,0
2021-12-03-21,92.6,14,595,2.4,0,13.5,0
2021-12-03-22,80,14,595,0.8,0,11.6,0
2021-12-03-23,80,14,595,0.6,0,11.4,0
2021-12-04-00,277.3,14,600,1.3,0,11.9,0
2021-12-04-01,139,14,595,1.7,0,11.6,0
2021-12-04-02,139,14,595,1.8,0,11,0
2021-12-04-03,139,14,595,2.2,0,10.9,0
2021-12-04-04,139.1,14,600,1.7,0,11.5,0
2021-12-04-05,139,14,595,1.3,0,10.4,0
2021-12-04-06,139,14,595,2.1,0,11.2,0
2021-12-04-07,139,14,595,2.3,0.8,14.4,0
2021-12-04-08,498.2,14,600,2.2,1,17,0
2021-12-04-09,498.2,14,600,2.9,1,19.6,0
2021-12-04-10,193,14,600,3,1,21.9,0
2021-12-04-11,193.1,14,600,4.6,1,23.2,0
2021-12-04-12,190.7,14,600,3.8,1,24.2,0
2021-12-04-13,379.2,14,600,3.8,1,24.3,0
2021-12-04-14,139.1,14,595,5.3,1,23.2,0
2021-12-04-15,231.1,14,600,4.1,1,22,0
2021-12-04-16,134.6,14,595,3.4,0.3,19.6,0
2021-12-04-17,80,14,595,2.6,0,18.1,0
2021-12-04-18,80,14,595,1.8,0,16.6,0
2021-12-04-19,80,14,595,0.7,0,15.2,0
2021-12-04-20,80,14,595,0.4,0,14.4,0
2021-12-04-21,142.6,14,595,0.9,0,13.9,0
2021-12-04-22,102.6,14,595,0,0,12.6,0
2021-12-04-23,91,14,595,0,0,12.5,0
2021-12-05-00,80,14,595,0,0,12.3,0
2021-12-05-01,105,14,595,0.4,0,11.7,0
2021-12-05-02,105,14,595,0,0,11.8,0
2021-12-05-03,105,14,595,0.5,0,12,0
2021-12-05-04,105,14,595,0.5,0,11.8,0
2021-12-05-05,105.1,14,595,0,0,12.1,0
2021-12-05-06,105,14,595,0.8,0,12.1,0
2021-12-05-07,105,14,595,0.5,0.7,16.3,0
2021-12-05-08,105,14,595,0.4,1,21.3,0
2021-12-05-09,294.9,14,600,1.6,1,23,0
2021-12-05-10,345.2,14,600,2.3,1,23.9,0
2021-12-05-11,345.3,14,600,2.3,1,24.8,0
2021-12-05-12,200.8,14,600,2.4,1,25.4,0
2021-12-05-13,143.9,14,595,2.6,1,25.2,0
2021-12-05-14,105.1,14,595,3.8,1,24.4,0
2021-12-05-15,105,14,595,5.3,1,22,0
2021-12-05-16,92.6,14,595,5.1,0.4,19.7,0
2021-12-05-17,80,14,595,3.1,0,19,0
2021-12-05-18,80,14,595,3.6,0,18.6,0
2021-12-05-19,80,14,595,3.4,0,18.1,0
2021-12-05-20,80,14,595,3.2,0,17.9,0
2021-12-05-21,80,14,595,4.1,0,17.7,0
2021-12-05-22,80,14,595,2.8,0,17.8,0
2021-12-05-23,80,14,595,3.1,0,17.6,0
2021-12-06-00,80,14,595,1.6,0,17.4,0
2021-12-06-01,80,14,595,1.6,0,17,0
2021-12-06-02,105,14,600,1,0,16.3,0
2021-12-06-03,105,14,600,0.5,0,15.8,0
2021-12-06-04,144.9,14,600,0.5,0,15.3,0
2021-12-06-05,105.1,14,600,1.2,0,15.8,0
2021-12-06-06,105,14,595,0.6,0,15.8,0
2021-12-06-07,105,14,595,1.8,0.8,18.6,0
2021-12-06-08,193,14,600,2.9,1,20.4,0
2021-12-06-09,105,14,595,5.3,1,21.2,0
2021-12-06-10,242.5,14,600,5.7,1,22,0
2021-12-06-11,256.6,14,600,6,1,23.2,0
2021-12-06-12,145.6,14,600,6.3,1,23.4,0
2021-12-06-13,109.9,14,600,7.3,1,23.4,0
2021-12-06-14,92.6,14,595,6.4,1,23,0
2021-12-06-15,92.6,14,595,5.8,1,22.6,0
2021-12-06-16,80,14,595,4,0.4,21.1,0
2021-12-06-17,80,14,595,3.6,0,20.2,0
2021-12-06-18,80,14,595,2.7,0,19.4,0
2021-12-06-19,80,14,595,2.1,0,18.8,0
2021-12-06-20,80,14,595,0.9,0,17.8,0
2021-12-06-21,80,14,595,0,0,17,0
2021-12-06-22,92.6,14,595,1,0,16.9,0
2021-12-06-23,81,14,595,1.3,0,17,0
2021-12-07-00,80,14,595,1.5,0,16.7,0
2021-12-07-01,105,14,595,1.1,0,16.8,0
2021-12-07-02,105,14,595,1,0,16.3,0
2021-12-07-03,105,14,595,1.8,0,16.7,0
2021-12-07-04,105,14,595,1.3,0,16.5,0
2021-12-07-05,105,14,595,2.1,0,16.9,0
2021-12-07-06,80,14,595,1.8,0,16.7,0
2021-12-07-07,80,14,595,2.1,0.7,18.5,0
2021-12-07-08,80,14,595,2.2,1,20,0
2021-12-07-09,119.3,14,595,2.5,1,22.6,0
2021-12-07-10,80,14,595,3.8,1,23.7,0
2021-12-07-11,80,14,595,4.5,1,24.7,0
2021-12-07-12,110.9,14,600,4.4,1,25.7,0
2021-12-07-13,105,14,600,5.4,1,25,0
2021-12-07-14,119.3,14,595,5.9,1,24.1,0
2021-12-07-15,92.6,14,595,4.2,1,23,0
2021-12-07-16,92.6,14,595,3.4,0.4,21.4,0
2021-12-07-17,80,14,595,3.4,0,19.8,0
2021-12-07-18,80,14,595,2.4,0,18.4,0
2021-12-07-19,89.3,14,600,1.8,0,17.4,0
2021-12-07-20,119.3,14,600,1.2,0,16.5,0
2021-12-07-21,80,14,595,1.7,0,15.7,0
2021-12-07-22,92.6,14,595,0.4,0,15.7,0
2021-12-07-23,92.6,14,595,1.7,0,15.3,0
2021-12-08-00,243.3,14,600,1.3,0,14.9,0
2021-12-08-01,193,14,600,1.9,0,15,0
2021-12-08-02,333,14,600,1.4,0,14.4,0
2021-12-08-03,193.1,14,600,1,0,14.4,0
2021-12-08-04,281.1,14,600,1.6,0,14.6,0
2021-12-08-05,281.1,14,600,1.6,0,14.2,0
2021-12-08-06,281.1,14,600,1.7,0,14.1,0
2021-12-08-07,281,14,600,2.7,0.6,16.7,0
2021-12-08-08,105,14,595,2,1,19.2,0
2021-12-08-09,105,14,595,1.3,1,22,0
2021-12-08-10,105,14,595,2.1,1,23.4,0
2021-12-08-11,245.2,14,600,1.5,1,24.8,0
2021-12-08-12,105,14,600,1.5,1,25.7,0
2021-12-08-13,105,14,600,2.3,1,25.7,0
2021-12-08-14,80,14,595,6.4,1,23.7,0
2021-12-08-15,80,14,595,5.5,1,22.4,0
2021-12-08-16,80,14,595,3.8,0.4,20.9,0
2021-12-08-17,80,14,595,2.5,0,19.8,0
2021-12-08-18,80,14,595,2.6,0,19.2,0
2021-12-08-19,80,14,595,0.3,0,18.4,0
2021-12-08-20,80,14,595,0.3,0,17.3,0
2021-12-08-21,80,14,595,0,0,16.4,0
2021-12-08-22,80,14,595,0,0,16,0
2021-12-08-23,80,14,595,0.7,0,16.4,0
2021-12-09-00,109.5,14,595,0,0,16.3,0
2021-12-09-01,81.9,14,595,0,0,16.1,0
2021-12-09-02,221.8,14,595,0,0,15.7,0
2021-12-09-03,105,14,595,0.4,0,15.6,0
2021-12-09-04,151.4,14,595,0.5,0,15.4,0
2021-12-09-05,105,14,595,0.7,0,15.4,0
2021-12-09-06,157,14,595,0.4,0,15.7,0
2021-12-09-07,275.5,14,595,0.3,0.7,19,0
2021-12-09-08,81,14,595,0.3,1,22.5,0
2021-12-09-09,80,14,595,0.8,1,23.7,0
2021-12-09-10,107.2,14,595,2,1,24.4,0
2021-12-09-11,80.1,14,595,2.5,1,24.8,0
2021-12-09-12,227.6,14,595,4.4,1,24.6,0
2021-12-09-13,80,14,595,4.5,1,25,0
2021-12-09-14,80.1,14,595,5.7,1,23.8,0
2021-12-09-15,80,14,595,5,1,22.8,0
2021-12-09-16,80,14,595,2.5,0.4,21.5,0
2021-12-09-17,80,14,595,0.7,0,20.2,0
2021-12-09-18,80,14,595,0.5,0,19.2,0
2021-12-09-19,80,14,595,0.8,0,18.4,0
2021-12-09-20,92.6,14,595,0,0,17.9,0
2021-12-09-21,81.9,14,595,0,0,17.5,0
2021-12-09-22,92.6,14,595,0.3,0,16.4,0
2021-12-09-23,92.6,14,595,0.8,0,16.9,0
2021-12-10-00,245,14,595,0.5,0,16,0
2021-12-10-01,105,14,595,0.3,0,15.6,0
2021-12-10-02,105,14,600,0.5,0,15.1,0
2021-12-10-03,193,14,595,0.4,0,15.6,0
2021-12-10-04,193,14,595,0.3,0,15.1,0
2021-12-10-05,193,14,595,0,0,14.4,0
2021-12-10-06,155.3,14,595,1,0,14.4,0
2021-12-10-07,162.9,14,595,0.7,0.6,17.9,0
2021-12-10-08,243.3,14,600,1.2,1,21,0
2021-12-10-09,80,14,595,1.2,1,23.4,0
2021-12-10-10,80,14,595,1.1,1,25,0
2021-12-10-11,81,14,595,0.6,1,25.7,0
2021-12-10-12,181,14,600,1.2,1,26.8,0
2021-12-10-13,181,14,600,2.1,1,27.5,0
2021-12-10-14,94.4,14,595,1.9,1,26.2,0
2021-12-10-15,171.3,14,600,3.6,1,24.8,0
2021-12-10-16,80,14,595,2,0.3,23.2,0
2021-12-10-17,80,14,595,1.6,0,21,0
2021-12-10-18,80,14,595,0.3,0,20.4,0
2021-12-10-19,80,14,595,1.2,0,19.7,0
2021-12-10-20,92.6,14,595,0,0,20.2,0
2021-12-10-21,81.1,14,595,0,0,20.3,0
2021-12-10-22,92.6,14,595,0.4,0,20.3,0
2021-12-10-23,92.6,14,595,1.6,0,20.3,0
2021-12-11-00,324.9,14,600,0,0,20.1,0
2021-12-11-01,277.4,14,595,0.8,0,19.3,0
2021-12-11-02,139,14,595,0.7,0,18.6,0
2021-12-11-03,139,14,600,0.6,0,17.8,0
2021-12-11-04,193.1,14,600,0.3,0,17.1,0
2021-12-11-05,139,14,595,1.5,0,16.5,0
2021-12-11-06,139.1,14,595,1.1,0,17.1,0
2021-12-11-07,139,14,595,1.1,0.6,19.1,0
2021-12-11-08,277.5,14,600,2.2,1,21.1,0
2021-12-11-09,139,14,595,1.9,1,22.9,0
2021-12-11-10,139,14,595,3.3,1,24.5,0
2021-12-11-11,147.9,14,595,4.1,1,24.8,0
2021-12-11-12,466.1,14,600,4.7,1,24.6,0
2021-12-11-13,559.5,14,600,5.4,1,24.2,0
2021-12-11-14,124.2,14,595,5.2,1,23.5,0
2021-12-11-15,122.7,14,595,5.7,1,22.3,0
2021-12-11-16,165.7,14,595,5.5,0.4,20.6,0
2021-12-11-17,80.5,14,595,2.7,0,20.2,0
2021-12-11-18,154.9,14,595,1.6,0,19.5,0
2021-12-11-19,215.9,14,595,1.7,0,19,0
2021-12-11-20,242.6,14,595,1.1,0,18.9,0
2021-12-11-21,172.7,14,595,0.5,0,18.3,0
2021-12-11-22,269.4,14,595,0.4,0,16.9,0
2021-12-11-23,165.7,14,595,1,0,17.4,0
2021-12-12-00,223.4,14,595,0.9,0,16.9,0
2021-12-12-01,139,14,595,0.6,0,17.1,0
2021-12-12-02,139,14,595,0.9,0,16.1,0
2021-12-12-03,193.1,14,595,1.7,0,15.7,0
2021-12-12-04,193.1,14,595,0.8,0,16.1,0
2021-12-12-05,139,14,595,1.2,0,16.2,0
2021-12-12-06,139,14,595,2.2,0,17.5,0
2021-12-12-07,139,14,595,1.9,0.3,19,0
2021-12-12-08,139,14,595,3,1,20.8,0
2021-12-12-09,379.1,14,595,3,1,22.9,0
2021-12-12-10,139.1,14,595,4.8,1,24.4,0
2021-12-12-11,139.1,14,595,4.8,1,24.6,0
2021-12-12-12,139,14,595,6,1,24.8,0
2021-12-12-13,139.1,14,595,6.5,1,24.2,0
2021-12-12-14,139,14,595,5.6,1,23.2,0
2021-12-12-15,91,14,595,5.7,1,21.8,0
2021-12-12-16,89.1,14,595,5.1,0.4,20.2,0
2021-12-12-17,80,14,595,5.2,0,19.1,0
2021-12-12-18,80,14,595,3.2,0,18.7,0
2021-12-12-19,80,14,595,3.8,0,18.4,0
2021-12-12-20,80,14,595,2.3,0,18.1,0
2021-12-12-21,80,14,595,3.2,0,18.3,0
2021-12-12-22,142.7,14,600,2.8,0,18.4,0
2021-12-12-23,276.4,14,595,2.8,0,18.3,0
2021-12-13-00,154.7,14,595,2.9,0,18.3,0
2021-12-13-01,163.2,14,595,3.8,0,18.4,0
2021-12-13-02,181.1,14,595,3.1,0,18.5,0
2021-12-13-03,80.1,14,595,3,0,18,0
2021-12-13-04,257,14,595,3.2,0,17.6,0
2021-12-13-05,290.4,14,595,2.4,0,17.5,0
2021-12-13-06,197.5,14,595,2.9,0,17.7,0
2021-12-13-07,157,14,595,4.3,0.6,18.7,0
2021-12-13-08,192.6,14,595,4,1,20.3,0
2021-12-13-09,80,14,595,4.5,1,21.6,0
2021-12-13-10,80.1,14,595,5.2,1,22.8,0
2021-12-13-11,141.9,14,595,5.1,1,23.8,0
2021-12-13-12,257.1,14,595,5.9,1,24,0
2021-12-13-13,257.2,14,595,6.7,1,22.9,0
2021-12-13-14,133,14,595,5.1,1,23.4,0
2021-12-13-15,93.9,14,595,5.7,1,21.5,0
2021-12-13-16,80,14,595,5.3,0.4,19.7,0
2021-12-13-17,80,14,595,3.8,0,18.9,0
2021-12-13-18,80,14,595,3,0,18.4,0
2021-12-13-19,80,14,595,2.8,0,17.9,0
2021-12-13-20,80,14,595,1.2,0,17,0
2021-12-13-21,80,14,595,0.7,0,16.4,0
2021-12-13-22,151.1,14,600,0,0,15.5,0
2021-12-13-23,181.1,14,600,0.9,0,15.2,0
2021-12-14-00,148.4,14,595,1.1,0,15,0
2021-12-14-01,133,14,600,0,0,14.8,0
2021-12-14-02,156.6,14,600,0,0,14.3,0
2021-12-14-03,181,14,600,0,0,13.8,0
2021-12-14-04,181,14,600,0.4,0,13.9,0
2021-12-14-05,181,14,600,1,0,13.7,0
2021-12-14-06,181.1,14,595,0,0,14.7,0
2021-12-14-07,181.1,14,595,0.3,0.6,16.8,0
2021-12-14-08,181,14,595,1.4,1,20,0
2021-12-14-09,230,14,595,2.8,1,21.8,0
2021-12-14-10,229.9,14,595,2.9,1,23.6,0
2021-12-14-11,229.9,14,595,2.9,1,25,0
2021-12-14-12,345.1,14,600,2.7,1,25.5,0
2021-12-14-13,181,14,595,4.6,1,26.2,0
2021-12-14-14,229.9,14,595,5.4,1,24.6,0
2021-12-14-15,80,14,595,5.6,0.8,23,0
